STAID,ID,Month,Year,qmeas,0,1,2,3,4,5,6,7,8,9
T11213500,T11213500,7,1973,2133.55,1.0376087210745335,1.4104835532454998,0.2868765318728799,-0.6224293350503153,-0.11736340082265166,-0.41234081464311645,-0.3138296876552152,0.14456400179165005,-0.38918416467585115,0.031412528148438756
T10336676,T10336676,7,1976,1.61,0.7271507478499057,-1.6652753740735693,-0.7714460548481626,0.22899385751091297,0.2111294253099468,-1.1590405354899664,0.08962114833050512,0.22230399911360857,0.45876865471933315,-0.007070783168285338
T11230500,T11230500,7,1978,497.23,2.4909898728899487,0.7956839371102422,0.7114446437377747,-0.49832559448733704,-0.3628391690026319,-0.3288309220094195,-0.5887161676606031,-0.11461335301596452,0.35642858084287676,0.27025576332226314
T11281000,T11281000,7,1964,15.92,-1.9891347275415225,1.3643012378020705,0.21578781452791174,0.09264815211305891,0.8058901735385812,-0.14573726895004172,-0.05809135898112279,0.13350671728261576,0.05050991709446775,-0.1889924580844455
T10281800,T10281800,7,1962,40.52,1.3807859626913621,2.372200355009017,-0.34522573148460955,-0.915396506274999,-0.35154833060548935,-0.8354011237815474,0.6551989174074371,0.5778175893456463,-0.3055472379698359,0.17702324907762376
T10308200,T10308200,7,2006,551.68,0.8841405601552295,0.005944893401717681,-1.5142831364759333,-0.22833561206675823,0.2507799334924486,0.2356724047613578,0.3444732262850747,0.07897961638177671,-0.23407143023035518,0.3076357907614556
T10343500,T10343500,7,1978,8.1,0.2636627253213733,-0.13735882414697526,-1.9614195070868474,0.9955243916885729,-0.7473282301323085,-0.13719110351312527,-0.36816390462293247,0.02346963118509364,-0.03590962768392546,-0.7132749810393275
T11266500,T11266500,7,1971,570.9,0.7939700147041349,0.39848680842133166,0.8906041047766392,-0.08407986981217867,0.09126170360442824,-0.3113533368651616,0.3483078904244859,-0.3571677597988617,-0.07218020201363089,-0.1748302516788803
T11237500,T11237500,7,1967,114.06,0.1871213286869604,1.0615776559533845,0.382849742793277,1.0048530241470202,-0.7290736973110659,0.25823690728218857,-0.41389068899873777,0.6846247522838261,0.041550458378153715,0.5351774405454189
T11427700,T11427700,7,1969,9.57,-0.8129268235327556,-2.403938415521258,0.31283697940606997,-0.5395662473117603,-0.2278059992550662,0.02454666846662467,-0.03477894930596398,0.7259616817103471,0.010672819899091348,-0.30555329537483794
T10336580,T10336580,7,1996,45.52,1.684409185290472,-0.7984557290475521,0.06363350245113224,0.15124478282619572,0.674399393582826,1.2136626263325456,-0.28487175535091214,0.45600768069085673,-0.1358483581035982,0.05476016389701251
T11230500,T11230500,7,2011,497.45,2.5246121844905134,0.7184441899239724,0.7262781945652289,-0.47848807001573307,-0.3772927124582494,-0.2632036157168236,-0.703864894496766,-0.13909311029180266,0.20160802222918192,0.3158959863339889
T11264500,T11264500,7,1994,72.06,1.2587047757661274,0.4137047237869556,0.8410239557394378,-0.17720775225698973,0.11485598929087106,-0.28117766919378684,0.20868294177432048,-0.44971492433650595,0.11529511491345133,-0.3932076129808251
T10343500,T10343500,7,1995,27.22,0.34095442617514277,-0.24714236384418156,-1.9480953026176635,1.03948526835828,-0.7944146159799412,-0.0429768272187479,-0.517017600948006,0.11656579490258738,-0.27780182183689756,-0.4443665330665233
T10343500,T10343500,7,1980,12.35,0.38869842946969396,-0.19941182813532515,-1.9538699308638587,0.9831213396189639,-0.8195107388490347,-0.08991617337205852,-0.5287997507963198,0.04158311573033008,-0.1868924553115259,-0.6951287637346176
T11281000,T11281000,7,1962,23.94,-2.0130042903347136,1.343526690257049,0.2270305078286813,0.09996847003108975,0.7804519198681539,-0.15644737788232138,-0.028500738623623425,0.1488232520041897,0.06652743743687417,-0.16567094007059469
T10360900,T10360900,7,1963,13.06,0.2596092084780432,-0.5643893681143518,-2.3751610373680916,0.20655430298214014,1.301315201369092,0.46474701703907806,-0.6574746898365017,-0.9540001050844186,1.0062979301008588,0.7093419719078805
T10336770,T10336770,7,2010,12.47,1.3495188099987172,0.5379350765379127,-0.2215238949547507,0.25129863026910254,0.8415378563253292,0.4871799501060434,0.7107129740642254,0.5226798039974561,0.5383484133810225,-0.1845900378368103
T10360900,T10360900,7,1979,10.19,0.30158447902181296,-0.48963531634260254,-2.4359382788770416,0.16996732274427662,1.3232449924378051,0.42149996591940403,-0.5312971635590732,-1.018324119585435,1.1150850282129574,0.5475210877683945
T10336770,T10336770,7,1995,62.1,1.5057814945821022,0.43923650257785124,-0.20771595522481126,0.27603564370510464,0.7575022340090134,0.5661182839804136,0.5183918998046987,0.6198635782089885,0.31306694501379245,0.06178696616157203
T11266500,T11266500,7,1966,153.48,0.7780338879526623,0.4392113622229979,0.8689505979717626,-0.11582883285702435,0.10856262978799869,-0.3537667275173829,0.39916356066844483,-0.40055361402729106,0.0245774482091157,-0.3400126084336173
T10336660,T10336660,7,1975,49.55,0.7033450534050206,-1.447802971732414,-0.9740191969904256,-0.13150914569952873,0.21077701972231408,-0.8367286209494531,0.19827918931408378,-0.07638663420285341,-0.4447642219606429,0.5011434718294312
T10308200,T10308200,7,1979,211.29,1.0391262412518263,0.06573787493353248,-1.5720696783488801,-0.28715495076813996,0.22194191096011098,0.20639571616378116,0.3001578747706076,0.014653685746405097,-0.15740906618410475,0.11464162936885788
T11214000,T11214000,7,1966,18.54,2.554807964631273,0.9912496342262455,0.8485386755782716,-0.17574275573510914,-0.16541541349396344,-0.1806112886257263,-0.9334677735560976,0.47416060487603423,1.074745001003815,-0.07007652531892192
T11213500,T11213500,7,1959,436.23,0.9408553412694481,1.4364074799594908,0.30093393927546364,-0.6058888022608767,-0.06991961553576864,-0.4270156623593348,-0.269970473507593,0.08888947867077082,-0.3352503325436928,-0.09047414879241925
T10343500,T10343500,7,1974,10.73,0.42173971184486714,-0.18773249886167045,-1.9808378844577375,0.9490914939152758,-0.8138040005258004,-0.098831645036302,-0.5104247565116895,-0.0007305780148719127,-0.20490867634147542,-0.8339358927851448
T10336660,T10336660,7,1985,5.75,0.6292152694717684,-1.4281546930017792,-0.9771956451495698,-0.15774738260325158,0.25843591276240774,-0.8915777218226376,0.3005600009903764,-0.16605485412950932,-0.34114777707355365,0.31128189101239995
T11266500,T11266500,7,1955,289.32,0.7842237496059188,0.43956230133702695,0.8758538833737334,-0.08792422602319495,0.10081015091815948,-0.33335246781107336,0.38336423168283773,-0.3399751295146858,-0.010362492937497754,-0.1725571276821134
T10343500,T10343500,7,1956,11.17,0.4192580173186443,-0.2106045348499401,-1.9388056416223431,0.9845950124825364,-0.8276663077978383,-0.08073112815933582,-0.5561050342953853,0.037762919663858814,-0.2430151390254233,-0.653087887592611
T10336676,T10336676,7,2000,6.05,0.5780741752117841,-1.812189783808119,-0.6981704217019651,0.3520715728184144,0.21064994305447446,-1.063354676484728,0.12283832623164541,0.34202617293798016,0.2886962723296468,0.3708819172851348
T11427700,T11427700,7,1996,3.29,-0.8093253367025264,-2.5526525319900286,0.44692486103949436,-0.47923007185590627,-0.3164885683459631,0.12178621953318043,-0.33571783363136337,0.7306076067581224,-0.2765811673275689,-0.17038265590604756
T11282000,T11282000,7,1995,295.19,-1.366863174790906,0.6970308401512649,0.5869715045479726,0.8730929911952495,-0.1618050399780611,-0.19377424602453708,0.3585919049225307,0.1069152737798302,-0.33270030780682924,0.2232193779760029
T11230500,T11230500,7,1987,45.35,2.527819288598724,0.8178261969247014,0.6770391936262227,-0.5074194602519394,-0.3473517901700119,-0.32322546304184796,-0.5746305977394126,-0.17838116447433675,0.39416394682793343,0.14156355846837035
T11292500,T11292500,7,1964,78.06,1.4281223677362698,-0.5230762019469909,0.10513885564062156,-0.19297347968525205,0.1787219561438302,0.5822562055014348,-0.5510340148976011,-0.260169160169099,-1.1017984660906825,-0.3015840832562352
T10308200,T10308200,7,1962,304.65,0.9851543485660234,0.06263254732424454,-1.5851114029281859,-0.26072728818580515,0.2519006209470183,0.22424426970793404,0.3794240721505175,0.030839332210732887,-0.11392118152796277,0.165274464944615
T11281000,T11281000,7,1989,6.57,-2.0342822040216566,1.367754133171783,0.208227699866478,0.09440492970743886,0.8218183419257837,-0.1614199043841815,0.012057152498610186,0.11202493258962547,0.07927546913760534,-0.21057894814929587
T11315000,T11315000,7,1996,6.08,0.25696028334002957,-0.6627606217661627,0.9660575765049828,1.0675600998892774,-0.3664486557417783,0.326897419184819,0.337374469253158,-0.5686849806282274,-0.21134096759198992,0.3533857522125372
T10308200,T10308200,7,2003,198.87,0.8439474632936642,0.057800012504286846,-1.5405741798911758,-0.2399021181807312,0.29479137963574853,0.2123076380209723,0.4315056035307341,0.035096700110222076,-0.129076638077347,0.22151328618302243
T11427700,T11427700,7,1994,1.02,-0.8137099798182275,-2.2446916454357257,0.29652463056259076,-0.6243273444833624,-0.18585443657326928,-0.07838572463363327,-0.018337322782733714,0.5200597450715183,0.24749903131543277,-0.7791450166199932
T10336600,T10336600,7,1968,15.06,1.485155765988349,-0.32161874753660646,0.001232096611039647,0.19868982906706673,0.8041650804836832,0.9478242510425071,0.29201956276583646,0.3946123425115765,0.31557673771885325,-0.25888312232677846
T11283500,T11283500,7,1994,11.61,-1.6117429006323263,0.9366076338663518,-0.05391987176321814,0.19468672700799317,0.40228478436061066,0.27907983422727256,-0.2550823159150193,0.19774567589569433,-0.3297245619907716,-0.19502774532032957
T11292500,T11292500,7,1992,41.45,1.3197984856145757,-0.4541267408986961,0.05647093170686385,-0.19463205401071082,0.2455512377835926,0.5406977553601411,-0.3496124025377675,-0.30439363171714895,-0.9193102504131041,-0.39432459284782767
T11292500,T11292500,7,1976,30.81,1.4345490246152677,-0.4253382355762067,0.0708969460243475,-0.26562729064655904,0.18914386528286128,0.5077810808382937,-0.5060247726398664,-0.3440861211647325,-0.9404944030407508,-0.5548468824530309
T10291500,T10291500,7,2001,31.84,1.6329519308114886,0.6510814040251983,-1.1270911747608325,-1.1859826692756716,-0.8667818333608241,1.0580909439222412,0.870881784740588,0.10016791642625669,0.10457888364744962,0.1826968939951147
T10336645,T10336645,7,1985,1.12,0.5173915500190377,-0.26616717147568947,0.09906009548993697,1.1584626997597813,-0.24691239490974387,-0.14333388173031295,0.7095257235637669,-0.04655899046747848,0.06823509184763757,-0.28223453436610024
T11427700,T11427700,7,1997,2.88,-0.9260451727092609,-2.4576991149948726,0.3689432031116153,-0.5005513202649516,-0.20831604785633767,0.04387145286436482,0.001074953550860638,0.6983356263404206,-0.03874416489855601,-0.2556667579462967
T10281800,T10281800,7,1972,7.35,1.3982978981476293,2.398059231478384,-0.36546543432302536,-0.9346141593752169,-0.3377429510871036,-0.8494165353572392,0.6632300412361182,0.5329258352450232,-0.29394032855531477,0.10450925805669313
T11226500,T11226500,7,1954,433.81,1.355841941645931,-0.010088139027538166,0.17883296743308685,-0.5610635572161125,0.2780059098741833,-0.10651149616018071,-0.3423485485311551,-0.7755575403911644,-0.11307373188706511,-0.22430573139786297
T11230500,T11230500,7,1998,684.13,2.5180754829235426,0.7412546768493758,0.7258244258950463,-0.4674354551074442,-0.3817333895257529,-0.263533220300381,-0.6965447911215088,-0.07738489134843501,0.2625027215766218,0.41718273434235326
T11230500,T11230500,7,1994,50.19,2.4854941664286248,0.7991538264610822,0.7028820007762934,-0.5052980204084788,-0.3434840487553569,-0.3248746652267807,-0.5924272975154952,-0.19204205033215063,0.35649915192596066,0.13015092935313838
T11237500,T11237500,7,2011,109.39,0.2520836591137968,0.9754248777335903,0.37691496515189604,1.0302456032863523,-0.7595142561002721,0.32296952736853146,-0.4893210170306901,0.6462298461528704,-0.07485562350086646,0.5334527431129796
T11214000,T11214000,7,1968,12.94,2.5059533429354115,0.976055146324649,0.8671206255748322,-0.16283487985144113,-0.15286853485837973,-0.1704255836893131,-0.9560627951519001,0.45660275899994307,1.0330075099324734,-0.08282622532468159
T11427700,T11427700,7,1987,1.04,-0.8757551543126232,-2.184877124926238,0.2489635589185946,-0.6079096621680997,-0.1357880585287636,-0.10631994399656437,0.1498303028912943,0.5439764997571404,0.3976463144025735,-0.7433404327143457
T11220000,T11220000,7,1956,15.97,-2.8109975825209537,2.234912730045833,-0.18723677116228404,0.08439183204302297,1.1675941245840882,-0.11428889699593135,-0.1360488153734266,0.3678535349526467,-0.12402840142554131,0.1660309730498089
T11257100,T11257100,7,1972,0.56,-2.8013696460281707,1.807165596483307,-0.0691076047767171,0.027516546939297688,1.1006429589132027,0.18909522687877922,-0.17107774736321182,0.23630000264625367,-0.1369951978216853,-0.13521316183127083
T10336676,T10336676,7,2003,6.5,0.5048990742213632,-1.803947858548887,-0.69354959074107,0.3677836353741563,0.2505361182731323,-1.0706594255128605,0.20110444511283476,0.39318103859382986,0.27728744758421653,0.50658174709845
T10308200,T10308200,7,2008,137.74,0.8709954421747119,0.11929818609841952,-1.579434377877237,-0.2631302197738557,0.3109046886075643,0.1795742599105842,0.4927590408449895,-0.015770149681706938,-0.01791224953437207,0.1025514435706912
T11214000,T11214000,7,1974,71.77,2.4969984303772366,0.9626267520802484,0.896622258687521,-0.1608682155876475,-0.17214554378318,-0.17340367805409132,-0.9865097004815968,0.4988491791773648,1.0078233104332046,-0.008237404654113127
T11283500,T11283500,7,1960,18.23,-1.6943157012676313,0.94760501764611,-0.066725328632734,0.21496644629852316,0.4332577348479077,0.261577709427912,-0.13635401264745003,0.22087838646389904,-0.26090678571469805,-0.16716321748974797
T11203580,T11203580,7,2009,4.35,-1.8749488194835464,2.0048362463422014,-0.34076161299838664,-0.1607718434649916,0.5987097300685931,-0.49179311718892177,-0.1684497956564819,0.26870250494004455,-0.7230767290646996,0.21441427462086157
T10343500,T10343500,7,1968,3.02,0.4279020090658226,-0.17371380845767764,-1.9798338469965588,0.9369289364611716,-0.802948279561229,-0.11762862028882294,-0.5817525257392028,-0.08060876462775993,-0.16792905056665974,-0.9663123386878463
T11427700,T11427700,7,1973,3.34,-0.7921863042406566,-2.3324320104754297,0.28707831804070516,-0.5768691336556598,-0.21026505957367297,-0.035788556411743305,0.02524307327055977,0.6456314569684497,0.12143902925471978,-0.5087377478771041
T11281000,T11281000,7,1990,7.84,-2.009615501897947,1.3822731677727738,0.2072391473528605,0.08667337097928225,0.8075715195994935,-0.15692522910347934,-0.02444732381368887,0.11818428775215682,0.10069375565319844,-0.22317296392172353
T11284400,T11284400,7,1992,0.0,-3.84163294449582,1.4060161894899132,-0.7254615013333884,-0.6779936677359707,-0.7493842351785749,0.025847255114180016,-0.009255305898273997,-0.490999245927281,0.3756451491638536,-0.07959897161823551
T11266500,T11266500,7,1969,1587.39,0.7952385339037644,0.3300193347241301,0.9209759961812899,-0.05849781528577754,0.03752453609479105,-0.2850820734669514,0.2959819125094218,-0.2594921899813583,-0.16961184351891703,0.023341625159384663
T10336676,T10336676,7,1984,20.67,0.730135221998614,-1.9323549860985985,-0.6674185029771303,0.3214939937241795,0.12139545749230991,-1.0139590107401573,-0.1376703404570922,0.37175565615892514,0.029506688223802587,0.3804045424708544
T11284400,T11284400,7,2007,0.0,-3.8798724342633615,1.410858218148069,-0.7209652425662562,-0.6756894286453798,-0.7250728881786015,0.02244494905292817,0.00534008397021571,-0.5112592870698753,0.3723916591352418,-0.08549099946700202
T10336580,T10336580,7,2002,10.99,1.4755257678155584,-0.5992093001898879,-0.05611499287281066,0.13493695467798522,0.86329284332047,1.0818199996538924,0.2353333384109679,0.3677452824226289,0.3047310824294916,-0.1843904660685584
T11282000,T11282000,7,1993,56.52,-1.3771763022736068,0.8088563062459869,0.5200068546106811,0.8246859210910696,-0.1163944476251482,-0.2471107189215806,0.4959587691533278,-0.004207754597019688,-0.1456896278368166,-0.047391316534824125
T11292500,T11292500,7,1980,484.1,1.403361217657512,-0.5740066982968807,0.14400262186275212,-0.1684852176571179,0.13818824318502887,0.6081248914746601,-0.5816041399093663,-0.1928507728258289,-1.189121807016806,-0.12209869087341632
T10336674,T10336674,7,1997,4.97,0.8784500493954455,-2.4278172061981356,-0.3071969281176359,0.3326171727243331,0.07970550381172663,-0.5457543427933338,-0.5016748034643466,0.21877955712193398,-0.11759917013361261,0.5034007491790524
T10281800,T10281800,7,1971,19.0,1.4250168094400062,2.3849839510434405,-0.3437869080141457,-0.9385354277213757,-0.35849594785204303,-0.8410496718501065,0.6070792019187178,0.5526527082346466,-0.32921559487713714,0.12523610903561258
T11266500,T11266500,7,1973,397.77,0.8049743288880362,0.4097487770287539,0.8620729764884234,-0.08350962951439071,0.08753822725399163,-0.3177023810445643,0.381901706338076,-0.35170464337117613,-0.03407739098276985,-0.18378580687909254
T11284400,T11284400,7,1987,0.0,-3.7541397942229207,1.4320861443022534,-0.731688976405611,-0.7061631995942034,-0.7801514963383135,0.0029857986810197927,-0.06416765637683258,-0.4847506389574,0.39920167582324245,-0.11278008699511967
T10336676,T10336676,7,1983,123.19,0.8146896015880167,-1.9493747951672467,-0.6255139362290166,0.30076294387180164,0.03008981247617395,-1.0300053119233643,-0.30724998066567993,0.4341541264717998,-0.03588741906548482,0.45928691864599863
T11266500,T11266500,7,2000,325.23,0.5943882293513149,0.38470936760036895,0.9027994262888394,-0.021989235888427255,0.15232635571154593,-0.3040681753248141,0.4874147641846299,-0.34057939686430766,-0.017230823346198736,-0.08908955069243138
T10291500,T10291500,7,2005,199.0,1.6511109276866125,0.560063573754804,-1.084882897210525,-1.1395427531295759,-0.897030226974396,1.1257103742369026,0.773670017982795,0.15604985198212512,-0.0630362586153465,0.3886493177803104
T11264500,T11264500,7,1974,407.13,1.262899764909138,0.3292788313339847,0.8659611184973902,-0.15090352215842007,0.08251921907078723,-0.23786899865653904,0.1803489060315809,-0.36004654238666317,-0.029847661062396943,-0.21115378167063892
T11274790,T11274790,7,2011,1598.81,2.151284230268132,-0.08154431342400338,0.4777030033349566,-0.12972771482127093,-0.05992506307568268,0.5492445226295486,-0.1630320113779006,-0.6364438053642224,-0.23225563552468212,0.06893745364932038
T10336645,T10336645,7,1981,0.73,0.4702863113146667,-0.2255599344016895,0.12255119877831229,1.1676247214007727,-0.23649444667716005,-0.1467990862506402,0.7121149430190692,-0.051127886415030355,0.12739250561583562,-0.26876202231403107
T10336600,T10336600,7,1985,14.42,1.5218658499771611,-0.2914886809605322,-0.033105964778920624,0.16819518955712312,0.8051899567862113,0.9209191755779921,0.3421534925186831,0.38960829444259554,0.36260221820974736,-0.30051786767877997
T10336645,T10336645,7,1982,8.69,0.4807199284948165,-0.45810511265882964,0.21881188269406557,1.2483539382259372,-0.33113277604974084,-0.05794606872213129,0.5267696418033722,0.17712643559596825,-0.23736648004338898,0.22681117609218235
T11282000,T11282000,7,1978,91.39,-1.491026452048711,0.7732800357898072,0.599440501626718,0.8488699006295085,-0.12024390646755428,-0.2772898652709396,0.48071235690823894,0.06045692735527885,-0.17566185956249383,0.06196667555383211
T10336674,T10336674,7,2006,17.55,0.7599946581511727,-2.3789504422852685,-0.2938015394097022,0.3544776831923224,0.11593217513792971,-0.5938322538172027,-0.35601446702378836,0.2962058610690816,0.0011933142866253745,0.6358866198381118
T11315000,T11315000,7,1991,5.82,0.22265433839053822,-0.47868882692347176,0.8340865738746109,1.0386354643025844,-0.24418700098393661,0.2411023264314842,0.6449847750227825,-0.6207449266982775,0.11624878069909687,0.1774853859678394
T11213500,T11213500,7,1967,7833.87,0.9364597132361316,1.363490504768056,0.352589559462535,-0.5643785216480892,-0.10365585448700815,-0.38045595739204113,-0.34466047916017806,0.2385535902064319,-0.4802581009063319,0.27391741483865695
T10291500,T10291500,7,1961,32.81,1.6306501314211368,0.6429406918987328,-1.1395099330293754,-1.1687435660714243,-0.8500305645958148,1.0942244028121946,0.9058620449550768,0.10224343215825024,0.08185605254072617,0.2556183514500872
T11334300,T11334300,7,1967,10.84,-3.611768149615406,0.5272081902378835,-0.6560312498494454,-0.2267741486628388,-0.3934764918939816,0.056421798201739,-0.32862223315492484,-0.3040049255635764,-0.022452261170339247,0.28678820382783965
T11213500,T11213500,7,1978,5992.58,0.921039675027143,1.3823980283246189,0.3373278681132538,-0.5724764537109113,-0.09996185293935626,-0.401071557335545,-0.2928063519910816,0.2090102986827134,-0.41217971628565153,0.18632233455170677
T10308200,T10308200,7,1968,153.68,0.9656336089725902,0.07336974813934093,-1.5584589921861165,-0.2934853236694082,0.2526233242151749,0.20142283843947062,0.3182053663400729,-0.04619994912153623,-0.1316658259278386,-0.0011871963531422532
T11427700,T11427700,7,1991,4.13,-0.8567106919903185,-2.3033871548378495,0.25762769504518174,-0.5155740290040144,-0.14290790912748233,0.0025632519941773185,0.08489227885551114,0.6559618813669914,0.15642598127891422,-0.4125692131338147
T11230500,T11230500,7,1985,70.45,2.5316646678578674,0.7964689735010586,0.667447681832094,-0.5268912535051193,-0.3457714210897871,-0.31367386418454224,-0.5776553344871078,-0.2090560239744602,0.33583163476743627,0.07611312429378692
T11409300,T11409300,7,1996,9.92,-2.873014063540958,-2.2462435099088025,0.6237870175153782,-0.7012860587623011,-0.10891898442872504,0.08930280615488295,-0.06276858489493412,0.36544384120824,-0.01880571435487587,0.029391781612276412
T11214000,T11214000,7,1959,9.22,2.4807384770661587,0.9678130839734137,0.8850897396813682,-0.15354807913082752,-0.16212708401427942,-0.17425949396881102,-0.9587549779559501,0.46464950412420125,1.0417023396745433,-0.07815620908173167
T10336770,T10336770,7,2009,5.85,1.2967343577087174,0.5277941752207757,-0.225439609481842,0.27463789847958614,0.8724819477235628,0.5049763260111813,0.7531950095852389,0.49424865621287967,0.5408179160780207,-0.18261771313885686
T11409500,T11409500,7,1962,8.61,-3.0463478757181726,-1.640563986198101,0.48127471324037596,-0.6411087227940343,-0.18510554092965817,-0.08518980815280708,0.1302184517547291,-0.033644372134274056,0.3064476605996282,-0.40109436821216565
T11409300,T11409300,7,1994,2.52,-2.793780577164328,-1.975427153090692,0.4643426235437813,-0.8420172044090579,-0.0073992237433191076,-0.08224842613593669,0.16023684486506523,0.15707028000897874,0.38671976430872496,-0.5896541322732964
T11281000,T11281000,7,1984,21.1,-2.014025334241162,1.3124297299107426,0.24913998652755562,0.09226248659233156,0.7782770606999199,-0.14824412400635292,-0.07517940379974955,0.14261209487947774,0.015339388372848576,-0.18638928195172755
T11214000,T11214000,7,1967,518.42,2.520251414491096,0.9353147461698688,0.9244846726755138,-0.1453179150451495,-0.19892614355602276,-0.1468232917924731,-1.075899838206757,0.5676037963954548,0.9382400741994914,0.16521581869530094
