STAID,ID,Month,Year,qmeas,0,1,2,3,4,5,6,7,8,9
T11292500,T11292500,7,1964,78.06,222.77163965454073,23.434640923941384,249.07170553847638,229.24855844742154,-45.01662810063258,9.214018279195264,353.18285069904914,21.412047202258535,-65.62136706915356,-225.3266692219827
T11427700,T11427700,7,1961,1.48,-556.4861211470859,-52.77948768457346,487.51864996648646,71.269976429857,-219.08309044881764,149.34391396132864,63.35429098766734,-90.75627435652368,31.29877028137543,-45.6971525274059
T11266500,T11266500,7,2001,129.68,393.72866129820636,-592.3832802027524,115.14224629942811,-18.687994712035753,-83.1121373930345,144.3249167020965,-152.20271492384123,63.831975918670054,3.8792329597846176,38.152964555919695
T11266500,T11266500,7,2002,204.84,399.4201726822541,-590.213533063634,75.1721612020284,71.62588165786546,-309.0691089535291,-77.24879627219843,-129.14821713897146,-237.79248341643122,-49.72231664315746,84.92053815697437
T11283500,T11283500,7,1960,18.23,-445.0626264220505,-239.93416173242935,-54.22864125191445,-22.230529255541022,257.2541654503161,9.196727248313502,4.387509013923978,74.32837421137076,-1.4504586578407421,83.93577174671242
T10291500,T10291500,7,2008,56.42,740.7112514637231,429.78830426211266,-174.60620036149356,-179.24905173067995,106.4237196178441,-72.71453438824008,-27.289815972729574,104.46838185661927,-180.99138804589847,63.190294014791995
T11292500,T11292500,7,1962,174.84,149.52577788158882,6.0789573046724845,453.73543941679895,-76.78505701035748,373.4832250586768,-83.20329346232585,128.99200140666525,71.64269605420033,164.7636338176489,2.921968356248183
T11284400,T11284400,7,1992,0.0,-1161.91483035164,25.995582817456018,-589.5261125734444,250.11286979417386,167.06239100309935,22.420141367300097,-112.04049541806077,19.270099602614046,122.5499967458314,8.052719912790156
T11281000,T11281000,7,2002,9.58,-512.0070360823981,-95.74662832551859,-258.44006815446096,262.3574284212497,-60.08618548058151,-120.92000528791496,-0.35388960293060984,-177.30987990183027,-43.65574462204335,49.72821657757517
T11282000,T11282000,7,1987,2.6,-360.9568750605133,-50.52072691764237,-97.50974308811216,198.90962352291967,78.4611716000802,60.144544087200956,12.566324806153785,78.38248381559083,-5.677478722086132,119.44341561982438
T11264500,T11264500,7,1976,58.84,524.984212759119,-231.188784234648,149.97146141000306,245.51340975225128,-254.57057651586533,174.51610359591135,-142.00185859457375,56.73627667553948,103.20095603676478,-5.689212202314727
T11213500,T11213500,7,1975,1636.87,907.0948789641494,-1993.945239767134,-419.58919782838507,-414.6302635532204,144.7565248948828,-20.683608495245906,69.89513344331189,-62.139464234708065,78.06714522818302,14.892872376221712
T10291500,T10291500,7,1957,89.9,750.3960554363184,435.8591190181066,-166.93105193367734,-181.79534627362185,91.36614319491399,26.242640466589553,90.63633772519124,81.95038101200038,-70.0826928539177,-16.646358511352485
T11214000,T11214000,7,1964,16.17,831.6689461328775,185.24282271654013,354.1470829034567,304.7329042500466,10.610212579322276,109.60836460437554,-0.6765433390029494,-54.99294868377331,-24.923673369859063,-104.70199892340432
T11292500,T11292500,7,1987,29.81,213.20484062304402,19.0637763435317,299.6130454891838,142.56297087307317,127.09799089925922,16.970415435674052,233.96276312828897,129.97770938304234,-8.346769722575734,-37.39826946905957
T11264500,T11264500,7,1960,103.65,466.1081692988473,-249.02771570851215,314.84088077871024,25.352836189544398,26.081088067000866,140.58739678960816,-227.11245075867313,2.4490742157362555,-18.535117631859418,75.966985494701
T11427700,T11427700,7,1990,2.62,-563.9839387597978,-54.381233675906856,539.9210116076333,-1.1278780336814866,-114.39347418028713,205.854740990488,52.86847155571366,143.81707238914115,-84.32363835919215,-141.2860741346857
T11230500,T11230500,7,1964,70.9,995.9608397849389,177.6421301880642,323.09695714594255,386.69194452862865,96.45867159929107,15.779334287187677,65.22386432514783,-33.16816354664571,-19.187654745199133,-60.26330002448064
T11292500,T11292500,7,1994,31.61,209.32270022307318,20.301182485250642,299.2853634675512,152.54862730413518,70.17793450926392,-80.99852523216195,232.17049155713926,113.08950142710583,77.07652323114917,-89.3353701555402
T11282000,T11282000,7,1979,25.84,-441.9064646813478,-73.1740289191455,132.29944592621462,-79.69623287065173,322.1061858740341,-96.92666027704927,-40.974758636877034,-9.500061305552666,-117.51933246862104,9.765234117081327
T11203580,T11203580,7,2009,4.35,-238.5297964817257,159.19609079979134,-368.54540024890247,337.8989123676834,194.44154765134144,-36.196098182762746,-86.2065039970875,-46.5765723029515,7.674013467411347,-9.07671628146256
T11237500,T11237500,7,2008,3.9,129.52476579042656,146.48233934442513,160.82647865479427,179.61210588916134,194.31806982050074,-152.16619048884078,-25.009897054498847,126.59661968854455,-108.66908379948458,114.38339344265341
T11283500,T11283500,7,1990,13.93,-408.32414348841144,-228.23959864651897,-147.65235049018813,114.03036981467939,71.16495504610872,76.18867285021928,128.5622737945647,104.97280382220738,-59.74775204982885,-62.63095389542112
T10336660,T10336660,7,1979,10.45,46.82239126555079,370.5762422657115,-59.96081481318515,-425.8541300137347,50.226870863258625,55.1185443253351,-73.34279269352984,7.818918434325758,-64.62621432357396,-31.670699502600268
T11226500,T11226500,7,1954,433.81,607.6294010500253,-348.37888445162145,175.1035070008991,19.152053220806945,210.29642687736126,-45.24328931862302,102.12453925188571,-40.10378142770873,-30.821060601314585,45.52164837178121
T11292500,T11292500,7,1960,40.97,203.37160072721645,17.688386427926506,261.1383350629822,164.4465812565243,139.50885021228308,0.34230667446425644,131.7905450598788,142.18691263136247,55.03875856423557,112.86349615624405
T11315000,T11315000,7,2004,0.82,-130.7397445060696,49.38972026432025,290.51988682556015,174.08794444811255,-215.04886321504415,-188.94943727725084,-208.38403044032353,-50.11382699328009,28.100865606807808,138.22728779085276
T11220000,T11220000,7,1955,5.84,-844.5664990755089,-38.565284156624095,-637.1146755666564,236.24279859274665,151.7368551358951,14.229885103061639,-175.4000337096659,-51.909025851171535,-103.5016489956955,-154.58198510058958
T11266500,T11266500,7,2007,80.87,416.66834260973,-585.203870808372,65.31942154522754,52.44702652152858,-199.14163394906404,13.116505140469602,-182.2452745930604,70.22254011224862,104.95492288668133,27.121368823313396
T10336676,T10336676,7,1976,1.61,116.3321453436978,397.67440175883274,-287.0841304828083,-114.727780164563,-331.48960121407583,121.87387317322471,7.652580572214955,141.84127035630948,152.2579271335596,-31.53957561721071
T10343500,T10343500,7,1966,2.84,105.22368856282847,415.6973004911941,-405.9570804156984,-31.27434913545271,-201.11727637687605,-103.0033659404117,134.7347946283243,-14.593948585010198,27.3805311156259,-25.46190332761318
T11315000,T11315000,7,1988,0.88,-97.53071667216518,56.79435831296882,222.69114985094564,262.98814719281347,-265.79515373861534,44.21086772301903,-68.09358981152803,-20.68404915574241,-119.3449834249473,73.01654547062952
T10336660,T10336660,7,1964,10.56,79.24431748989016,380.5267502545936,-178.33293397526074,-253.52546190185225,-202.92816601839962,116.87397428647348,75.73933073998349,-87.5894002528841,-112.1196336012766,-190.16796578232336
T10336645,T10336645,7,1988,0.76,28.39733150928287,380.9631635492007,-208.6672952506954,-183.30782423354447,-325.8281201479246,34.839566743785284,15.52856561417763,61.293466519449446,-156.98365408883373,123.2121744835085
T11292500,T11292500,7,1959,43.06,204.29302385370318,17.515161559809126,298.1408224783104,139.89510672181532,110.62250929222702,-110.02843426652011,151.65506418928044,196.17262289597454,37.36641590778812,-56.5102380700692
T11284400,T11284400,7,1972,0.0,-1133.9749727383949,32.56564407009123,-678.6100844135827,393.3116688718079,-52.78028871492181,-103.34790706738907,-75.66773540984985,-71.6984905809289,-3.749389965488156,-43.02569392210081
T11281000,T11281000,7,1999,38.0,-562.0035284615694,-110.6297520728918,-100.82621278768517,39.433593682357056,248.72223977827417,-92.39223501100271,-78.54028834451475,42.182682210655834,-96.07638011478235,-65.43140465047513
T10291500,T10291500,7,1979,93.52,739.1176482372283,430.60460604653406,-122.85339632043393,-234.41193397410515,130.3926268243297,-51.47450874148885,61.44033631775981,3.198094369249223,-59.97938073430996,-57.88637089937698
T11275000,T11275000,7,1957,90.94,207.71620157740932,59.451470437583176,523.4650498984684,-14.66551507154736,155.0038723391359,79.52455320030792,225.08881947819498,92.41037663748483,-107.44200307399679,-57.271071225343235
T11282000,T11282000,7,1988,3.27,-350.99066162029015,-48.11534550958622,-136.13922306015215,274.94548269789885,-66.17158282450714,-34.12445504442167,45.17146499791999,30.8803157955312,-137.50721937387422,65.55807070088707
T11315000,T11315000,7,1977,0.77,-100.54396543372788,57.613490712273695,237.88255782774178,219.56297096257111,-152.06738289145562,209.6356399393824,-38.75648284710629,91.97671221544933,-25.549530368061284,35.22202976812842
T11264500,T11264500,7,1957,257.81,471.402139678844,-247.49683698593722,352.67294964386815,1.9598050989629312,15.659765211793331,157.07467785701928,-131.3976616552816,27.976588561287997,-74.09427143416946,-69.63991624488533
T11275000,T11275000,7,1981,10.51,200.90848356589592,53.25466754324564,512.0381007840226,2.3420192769005435,128.58296932227648,8.91591204773924,167.6538268908829,-3.3120298358259834,-146.5075837367773,-5.088435698445853
T11264500,T11264500,7,2001,93.0,481.4763696556477,-242.99665288014157,262.86121800934865,92.29779464621447,-63.47585697562509,161.94515156815032,-193.455364767418,48.87545431972032,5.7994196848962485,22.231856577414735
T11226500,T11226500,7,1976,154.55,655.3607082484979,-331.86352673511243,23.265696857289175,208.52502004086327,-6.091082265586113,-20.190730586049032,132.23252098812011,88.70907439523403,100.92734691375837,24.3880341817466
T11213500,T11213500,7,1954,1154.61,894.9541166463375,-1998.7978974291848,-394.1446168706615,-456.0968915086453,203.74407353937107,-0.13151339958620062,41.94659241827312,-44.2301006142398,29.32200742719946,-0.7023580878946047
T10343500,T10343500,7,2002,2.33,71.79549905616837,405.9204126684314,-351.6600523556923,-102.82589428437133,-111.01476677553738,-108.12788565379695,95.3201862937203,-112.12937876770422,-48.329007017246916,109.02454052566276
T11237500,T11237500,7,1991,9.42,98.8319554366488,138.19891712392976,273.7704577663958,37.562220946988525,376.6663570360928,193.63459879638523,198.7146090124505,-298.01996629007664,38.49546372427954,215.71781690669837
T11214000,T11214000,7,1981,17.55,810.7280542797099,175.8354071916078,428.77335490460183,205.23819265149635,146.7432836817378,89.55733369463364,-70.45821488019902,-90.56572767658751,-51.74542142184092,-4.718322968816286
T11230500,T11230500,7,2009,122.29,954.0850674450134,167.31516811417652,465.21474037159504,206.22074063578125,269.2622557608374,-99.85020630869194,2.6365494247606525,-69.61494148634509,7.469311303739391,-77.02330913384738
T10291500,T10291500,7,1959,39.48,754.8702065260939,437.60662464396523,-203.18192238278448,-146.53827555192058,46.33319801251332,-72.0572365638946,9.671210401150105,109.67573836230933,18.59852645968515,8.663615440115473
T11413323,T11413323,7,2002,1.67,-1479.997742872314,-141.43041334003482,299.1196584555926,-117.80522866574549,-325.9965621459027,-315.1205918477846,92.24621506096547,-333.85745854085104,-93.13287664184404,75.2970852114768
T11213500,T11213500,7,1968,652.68,965.8557311623795,-1978.562355931629,-609.9685239794234,-170.9526073742885,-142.79232177186125,-44.355728318602175,74.6068254604546,14.196472835936241,45.08533603588636,-14.159714299200512
T11237500,T11237500,7,1972,3.41,184.90839773739808,164.62871085250086,-16.144816990966863,420.10493860081664,-125.13577259841657,-169.25269048708964,61.0395554641939,0.4304047369230778,-16.648096918383942,153.10510030193765
T11413323,T11413323,7,2001,1.29,-1476.0188824802449,-136.66134801941044,323.51569519340245,-221.35497114382156,-26.198610235913495,-65.79884431925412,-7.37867685447836,190.7620948142809,113.17258527042654,86.44105305641563
T10291500,T10291500,7,1964,51.06,776.4656797635249,442.6086890784064,-260.10590659440777,-57.5003825184338,-74.48482711332129,23.234643707741004,136.1476567310358,9.661268603059622,-57.04288749199878,-75.01358959121531
T10343500,T10343500,7,1994,1.36,88.6460021638028,411.1545788922853,-371.1902487400015,-87.63259802651825,-97.05126793768822,-65.9019442642318,90.22558443083588,101.9496675900989,86.6107449768029,18.477770048827
T11409500,T11409500,7,1968,6.48,-1356.0195052053587,-198.98901046896677,239.31917984628058,-134.79741304611255,-143.66947415602309,-70.492283118639,-24.56861926277648,60.924445012516394,-52.41153943225755,77.5064785967986
T11426150,T11426150,7,1979,0.88,-414.65497982176163,-22.178754573437203,664.1911404808579,-95.32983206992155,67.86260411331995,116.72687635708229,-48.83029765966197,45.725517364920435,-52.44368046690789,-128.7894839812626
T11283500,T11283500,7,1972,21.84,-387.8589837420334,-222.6438761439316,-233.07227963776688,243.31065682854006,-148.66769344824993,-170.65427820049533,65.4732711713285,-55.10200341931341,-43.810492622008,43.61680032804289
T11237500,T11237500,7,1966,3.57,179.04891850402103,163.4946709306146,23.203546049473935,373.67941978491683,-103.68148719096422,-163.22691654296247,113.10187838184923,-29.260999351303038,46.7604185191887,-20.787504168339225
T11214000,T11214000,7,1960,10.95,820.8780301960983,182.53736958715896,394.2518964379748,233.60541274906532,121.28805576539278,20.124555187954602,-133.03691049875604,66.09225198947416,70.25778708225465,-27.61409036849934
T10336770,T10336770,7,2007,4.94,512.5031095568916,444.10459447830095,-196.7561338288133,-55.40249186589621,-158.21699165238255,38.76602699583664,-203.9020418164017,23.647872245690568,66.6018529657939,22.40505753810308
T11409300,T11409300,7,1977,1.11,-1160.271333816626,-139.0951096603105,141.0492352413946,105.16069855854322,-359.1656453034783,233.00269505480836,147.5220948089562,232.27751212982474,-15.954893216026742,113.57404266398191
T11281000,T11281000,7,1994,5.96,-506.6435453608611,-93.39815865374544,-252.10957437022216,225.3453193038603,68.19229783639014,-13.238731228022303,-39.930811034996935,64.61611423358353,18.766526706801944,41.64801720859436
T11237500,T11237500,7,1994,1.46,130.71204270353581,150.79436454057608,160.5261630856427,186.87163402482219,154.56423016974964,-116.71106264901294,67.29153529812054,72.82531926727532,55.32518209759741,24.546001731095913
T10336645,T10336645,7,1992,0.96,9.217805390693945,379.8683057618285,-157.1091895027046,-269.8088008043175,-221.7780338560804,64.71729482135602,2.445865005460228,104.18211488197082,109.80162282804663,81.06758011585242
T11282000,T11282000,7,1964,12.45,-355.6971622161465,-48.229253088752905,-115.43486949250969,244.6983940940863,-39.35766884121142,60.40434029642337,123.95134198103078,-24.261228326620067,-96.16171044956297,-54.8316671338382
T11427700,T11427700,7,2007,1.41,-587.8808188215236,-58.95969317973378,561.9418307590742,-28.033218316490114,-146.0290474218683,-138.3112612048916,-118.36042952218462,47.49916419622033,165.08598007938227,-33.94688832150546
T10343500,T10343500,7,1957,3.52,46.059511964164884,398.346838663193,-170.65183045652347,-327.4669060077139,170.55366295715385,27.03777303595101,171.50319431853615,101.6624655576698,-52.166314109668505,-103.13247096029704
T10360900,T10360900,7,1964,22.58,55.756925273451834,383.6107276164622,-586.8267729773243,3.5777665307701154,148.7662708729616,86.86006814698075,-27.379016026735638,-42.08275655803483,-175.10118862754254,-111.58884649157228
T11409300,T11409300,7,1990,7.05,-1254.3312791514397,-164.04624912960375,420.9151556994631,-225.15633078650117,-67.79492367950769,173.84560069905152,182.15075732796555,219.438448986967,-209.71527019992703,-108.98827117076027
T10360900,T10360900,7,1972,16.45,33.548706779554045,377.13074725325805,-507.3048311653719,-99.24134185991304,231.2435833800655,-32.42381443763355,-97.98822493436546,-82.10341157877956,-89.181899543235,-114.17381400225688
T11409300,T11409300,7,1987,1.51,-1222.8674576397752,-157.62214115719905,298.2091097508228,-97.1904934898773,-155.41713326006175,140.71098136612162,60.088584464033616,153.1310564160124,23.938833193517926,165.38358584379134
T11237500,T11237500,7,1960,1.61,146.489688395124,153.2336401178462,121.72640680036162,219.26134184856153,177.56344340106202,-14.041129264538817,52.03668223122742,92.73798705619248,33.767696905573295,117.2556495456031
T10336600,T10336600,7,1966,12.9,353.07833470549537,364.739853199998,-183.9744399999756,-123.20590027038494,-380.9058255582427,-42.37685448045936,9.51233864407499,-55.629986545066146,37.17087637197535,-148.7469846490071
T11409300,T11409300,7,1968,3.95,-1257.7319205165484,-167.63725382890797,370.90281027919013,-164.45601844631577,-171.67276349687694,-86.98509167698134,4.533534346403437,75.33259731739561,-58.14059144052922,104.80235653352017
T11264500,T11264500,7,1961,79.39,497.25451676887394,-238.9064092724539,211.5416584937481,174.98417746661244,-201.58591447276598,125.86873359320221,-132.1915178601819,-108.72492820364002,-1.1809147556458133,-5.168164465632166
T11433260,T11433260,7,1976,20.74,-987.4008250452772,-286.54470200576327,50.935017555905205,187.73125350167365,-396.9431700379906,149.34116764011128,19.760139560357068,179.86288779036167,173.27627625482353,48.47645917379824
T11220000,T11220000,7,1957,8.0,-851.7897273228676,-38.98697179171802,-584.9107765927499,162.536558305527,271.6176239013553,159.02412586975032,-121.23309696233946,-24.43209160002946,-85.15949127349273,-125.82915329105437
T11237500,T11237500,7,1957,5.3,137.18218374920664,149.95874847189518,205.13506804444003,139.64859792805208,235.21804301741338,17.706075382131953,153.4719042678382,94.90807635157898,-91.82027724037037,-32.818498576438415
T11427700,T11427700,7,1991,4.13,-578.3773821956869,-62.076063805152806,613.0712279639592,-104.53707335964603,72.31796776207138,439.0247136407026,137.42993672368416,-253.78193139225965,51.53605695452021,140.45832116138234
T10336600,T10336600,7,1985,14.42,342.4888479444196,362.20179413097287,-179.37640953752222,-155.0625751444472,-287.78818373751824,112.6828835475427,10.407920023633169,-68.4443765613888,114.74809168581855,-55.59627686159109
T10308200,T10308200,7,1981,86.87,524.009393749575,-155.50834224203413,-490.4188290302914,-323.7674576784051,29.946237060960893,12.115923004157938,75.999585937423,10.052197732177875,-87.25085655594485,19.81604504614577
T11213500,T11213500,7,1979,1502.29,920.6352709059323,-1992.0020564807435,-459.0623338066007,-369.65228667926203,97.64967575752554,-47.19706203713054,31.428609209008588,3.900009805436553,38.65430056131722,-11.678221727782692
T10336580,T10336580,7,2007,4.4,355.9728941332433,402.924255750809,-41.43423701275008,-240.981754703412,-220.4110870319219,-37.831271059975506,-67.28064813161475,64.87013649946358,108.6387883329498,-24.336463040839497
T11230500,T11230500,7,1966,63.26,1004.7172574929218,181.7419350394058,285.69779634806343,435.3992221246484,-4.379699194915582,-141.20708327574556,3.7530059845779298,-73.16534900338513,37.28959469221106,-39.55934386451687
T10291500,T10291500,7,2001,31.84,754.4955270283792,437.2806703964671,-217.13459673163143,-133.31538454364662,52.008179757562516,2.703789233973843,32.86516206999653,74.49152614414999,-0.6349904511981781,52.04044419861802
T11274790,T11274790,7,2008,235.74,673.3253242341685,-491.8981387727602,216.12531099709065,32.941821488133535,139.73369219776941,-101.91528379462574,-59.66047027511011,112.62835789076958,-161.85245965133296,54.74517883306111
T11282000,T11282000,7,1975,64.61,-428.2259757337539,-66.3929784873032,100.29616684751757,-41.27764137013668,286.4840205775228,-28.110870317746983,14.843361935727598,-87.03887022463198,27.877584378956065,88.34359843316965
T11426150,T11426150,7,1968,0.79,-385.2567294227438,-16.49728323993971,584.2548473791994,25.469990618874412,-120.3363979485076,18.07404780127278,-52.6927646331776,34.14884852924366,0.33234843765084615,-155.7721403098047
T10336660,T10336660,7,1988,3.64,92.28814982140739,382.0433920979078,-239.47288375889823,-179.18214758944592,-246.9583192682367,29.742306683943244,-49.57006693381425,-1.4750488475757775,-200.26992986602733,58.76017448744769
T11226500,T11226500,7,1985,303.35,645.066154311312,-335.8324420838569,67.18002089034272,162.6678585759468,-0.6239286260423575,-61.697053504543014,168.51510142325256,-96.67418431726202,94.5742355832737,-42.54634246439589
T10336645,T10336645,7,1999,5.31,-54.38412168887031,359.34285270313694,101.51533464752639,-577.5105499250255,57.63185910832164,-110.16741323435699,-19.46526206493048,50.87120208205265,4.803183405552811,-192.18151195354062
T11213500,T11213500,7,1959,436.23,936.2682040986884,-1984.476948975829,-516.5633073298422,-312.08645463648713,48.142433147070605,-79.55087305806516,-15.876358145595297,166.5126091716017,141.37748708985723,-34.01364331884394
