STAID,ID,Month,Year,qmeas,0,1,2,3,4,5,6,7,8,9
T11275000,T11275000,7,1960,14.41,1.3510487258795634,0.3322581807806681,0.9918249615816745,-0.029812327603420244,-0.33431930074150773,-0.4219667006329377,-0.21069764670646365,0.07378212605084897,-0.1645147145291422,0.05175933725373325
T11284400,T11284400,7,2007,0.0,-3.9212745544492837,-1.3254322781477157,-0.6929344880226025,-0.7046815899079726,0.7771560757853513,-0.034653586551560686,0.048807708814020336,-0.34536490636620776,-0.3533797081592646,-0.03773029359421981
T10343500,T10343500,7,1999,10.89,0.4286689901622759,0.29896464465106865,-1.8934040430907297,0.9762273910068799,0.901600992870983,0.0005778261460332029,0.8026972521164244,-0.060280457123595366,0.31234128844174136,0.6638135903147906
T10336770,T10336770,7,2009,5.85,1.2523207741391111,-0.4877231070227698,-0.19565008894255556,0.3322975580304489,-0.8962848891695594,-0.4741129897180954,-0.7830377592759062,0.6082317035584467,-0.30104002106059013,0.33838842797828744
T11315000,T11315000,7,1979,4.44,0.3322430213922009,0.6497672986957997,0.8944462804713211,1.0111632967346469,0.3431806691703517,-0.3378047511333908,-0.37368737908431815,-0.6285566739922908,-0.058237743786490076,-0.24202170956768151
T11266500,T11266500,7,1975,712.48,0.7940748716152344,-0.29634795408001696,0.9575540157214835,-0.06050327430901812,-0.004925468795273223,0.2683057450411338,-0.18363048437490664,-0.3871284964389339,-0.002341634493536726,0.2885972242874435
T10281800,T10281800,7,1962,40.52,1.3465505062725853,-2.3834043467115964,-0.3139250293079321,-0.870988337748589,0.36513493323646995,0.8531282725656085,-0.6366957780663691,0.4272145879126813,0.536456193726541,-0.34363245634665307
T11226500,T11226500,7,1964,383.23,1.4741299462175659,0.029024839552963318,0.18915534495733632,-0.5857662999245314,-0.24465937763824291,0.07668477436234747,0.45743008970673027,-0.7696346630718118,-0.08722510478733363,0.2752587494620638
T11220000,T11220000,7,1966,1.93,-2.811686248919764,-2.2702615220389366,-0.21321821544537967,0.006165250543713354,-1.1264251954622626,0.16032778232740483,0.19874474795502864,0.280015722982886,0.158535401885431,-0.09013498955130828
T11427700,T11427700,7,2001,1.02,-0.920507692171695,2.3061137759845667,0.26493586363323096,-0.5711231921013569,0.1666508069465588,0.12451118178780592,-0.16152801990297733,0.7356882857476057,0.047658267705975615,0.4308081727516165
T11281000,T11281000,7,1975,61.84,-2.1026423568129506,-1.1510639899600676,0.34446391762624684,0.1358136493983661,-0.678773723716573,0.07223252331083124,0.17768934635226133,0.17178118384874444,0.029143748219964613,0.08996315395543134
T11284400,T11284400,7,2001,0.0,-3.8352676275212647,-1.2525490848150422,-0.6498804844720385,-0.7056278687807666,0.8634264185301138,-0.05518588822060872,0.1529758133596022,-0.3030987480801664,-0.34890348472224475,-0.061219195889190975
T11281000,T11281000,7,1991,15.49,-2.0560283252132825,-1.290938137724398,0.24210681780624882,0.10826647705817086,-0.7604154938564402,0.13799831710363714,0.04985573196878371,0.1306988832805737,-0.006108852975469223,0.2646910814323133
T11282000,T11282000,7,1992,13.38,-1.484406758758965,-0.8439845154106401,0.47996323122819184,0.8061744994009814,0.08107526973648278,0.25626376943973006,-0.6043161283516296,-0.10054106719209736,0.1205033326803273,0.1841158884223817
T10336580,T10336580,7,2002,10.99,1.4771412769335135,0.6429271776457748,-0.040089190939274426,0.16007930967595074,-0.8707526378112826,-1.0541128895420466,-0.2405816666195443,0.46487991341201085,-0.09712395913042352,-0.004913751782059537
T11237500,T11237500,7,2001,2.86,0.11223685927125389,-1.05861352371992,0.37022232867129384,0.9860582203775414,0.7207147611989512,-0.24980792884995517,0.2127423199488525,0.6421851443933282,-0.1030758628863485,-0.39360331150709493
T11427700,T11427700,7,1987,1.04,-0.8642251540155718,2.263996634591881,0.23323920490885441,-0.577847233623664,0.1580387611941929,0.11532626695460906,-0.16366362160418835,0.6979502707264912,0.05070940481100768,0.502123606679637
T10343500,T10343500,7,1991,2.15,0.41956370059682957,0.08669145221650677,-2.040924891554161,0.9517182627440007,0.7621966317732056,0.06607639934781943,0.46059498096026497,-0.017788453171146506,0.08980244987738914,0.8970132201265261
T11266500,T11266500,7,1955,289.32,0.7812014292862445,-0.3687778409714293,0.9192090889085657,-0.06308336952498313,-0.06558762584362121,0.3011696720177904,-0.31378203333625004,-0.37656954227307265,-0.0742532910205349,0.3407322153187318
T11409500,T11409500,7,1961,10.23,-3.0707490395222408,1.7866818440223682,0.497853683500088,-0.6446373826166878,0.1865255836565208,0.04089788497190308,-0.06703348026641562,0.0685302482123455,-0.10556158543392662,0.3567930197636879
T11413320,T11413320,7,2001,2.76,-3.102419424208861,1.6298096954656083,0.9223004309702709,-0.0012024894285173038,0.8630313474439347,-0.6974580735731998,0.21025635049418326,-0.0003455098057407047,-0.4029370015127175,-1.012843423182035
T11230500,T11230500,7,1960,52.16,2.5801229671695807,-0.8663975671026795,0.676377543284038,-0.5209659632304792,0.3823505104108779,0.36454430239298125,0.5135552880063731,-0.010562640397262537,-0.4583487465493896,-0.14105553292774975
T10343500,T10343500,7,1990,1.96,0.4573547668431145,0.20465026446304538,-1.9847466797441926,0.959537532109025,0.8395555867372261,0.04211359933896226,0.6736627365192954,-0.002727557331898951,0.2869188543730147,0.7890450627552049
T10336676,T10336676,7,1988,1.47,0.5764892747780113,1.7016695358229879,-0.7975642332328304,0.3554215713429077,-0.31986978976524705,1.1107892149935166,-0.33354826091148804,0.39111763070349254,-0.2805597539503719,-0.27568763362242865
T11214000,T11214000,7,1959,9.22,2.513842403872822,-0.9575315603298495,0.9372515664599561,-0.14014829060346304,0.2459541422956915,0.19707229038042043,0.967996420109848,0.8036434966959549,-0.847168463676453,0.04394170780656626
T10336660,T10336660,7,1981,3.72,0.5264534371249379,1.439786205518259,-0.9336631523280461,-0.08890563353036798,-0.267704794002772,0.8953554146499036,-0.3067361768644943,-0.21254975140737992,0.24703143804339175,-0.5957768446302003
T11292500,T11292500,7,1964,78.06,1.4945444835555008,0.5909180141979247,0.12940891803473795,-0.2150671322554702,-0.1898167695532141,-0.6825935420764049,0.7518254787354455,-0.49071785250859706,1.137587887747674,-0.113800205715284
T11427700,T11427700,7,1961,1.48,-0.9191328762223391,2.3755232323545816,0.30137490577148024,-0.5448660315244994,0.12102284532992981,0.03738268280086524,-0.11201477769702943,0.7198143862401443,0.1367667159001646,0.41867926373839986
T11266500,T11266500,7,2001,129.68,0.6404296479993181,-0.4152998661048711,0.8610033403529528,-0.034193790504636806,-0.12449026920303735,0.36151748669262257,-0.5147613475200383,-0.36167438328080787,-0.14141225764946527,0.3750582568332358
T11266500,T11266500,7,2002,204.84,0.5836103730228442,-0.35574382544744987,0.9061990899591682,-0.004487025070778888,-0.16000427151378085,0.32350593209086964,-0.5515979445482537,-0.4111665840867712,-0.11826247547724703,0.3180048085098683
T11283500,T11283500,7,1960,18.23,-1.750440391802737,-0.8393799505074993,-0.011457960931676552,0.21831884918731892,-0.36956721149864596,-0.3202404802581845,0.19870589261045618,0.1485902473352467,0.3249977430289016,-0.03422043312394745
T10291500,T10291500,7,2008,56.42,1.6171980812903266,-0.6801931846249676,-1.1154719536127045,-1.1581106734804432,0.8260718576673809,-1.0354603473731587,-1.0208696502877719,0.08936611525176605,-0.16615917877837183,-0.11866894958278976
T11292500,T11292500,7,1962,174.84,1.4221301698013509,0.5167960749549505,0.06263330358452351,-0.20795602864694715,-0.22017598306829814,-0.6640641441181944,0.4537047574930988,-0.48073022321345826,0.8369643139530198,-0.06348188142976005
T11284400,T11284400,7,1992,0.0,-3.881623379086041,-1.3107913834431695,-0.7034170164091289,-0.6980581568978852,0.8018290418373808,-0.05108236025731494,0.008949240864914136,-0.32957538038927836,-0.3719752309813002,-0.02662469636102773
T11281000,T11281000,7,2002,9.58,-2.160329470297858,-1.2569106129697771,0.29538330224793347,0.11178814643132827,-0.764377165023974,0.13007632515013431,0.04018657061473926,0.11625066367163735,0.004163000550870475,0.13511495690084502
T11282000,T11282000,7,1987,2.6,-1.41863790087891,-0.8900163129178872,0.48784456015325917,0.7806090544193917,0.10298230733777836,0.3143136395186938,-0.5164895466674575,-0.0934441578228496,0.08283787898463062,0.2546433043051883
T11264500,T11264500,7,1976,58.84,1.2561360202882266,-0.4199505226116762,0.8170461698921696,-0.15674036709669564,-0.09458993301754101,0.31552622469988706,-0.20846291805227762,-0.3561663796952973,-0.11360766832966576,0.44057090323145476
T11213500,T11213500,7,1975,1636.87,1.0203695892160913,-1.3660774246913283,0.3600022187328107,-0.6113823831658756,0.16570104628196947,0.3782907490260779,0.46718944824330527,0.06597141457871489,0.4335455836816099,-0.22051267849710765
T10291500,T10291500,7,1957,89.9,1.7416246858939528,-0.5616607649506535,-1.081924840628689,-1.166842129721182,0.8937647937589193,-1.1367578559427383,-0.7348601707641639,0.09057679003078074,0.07638080721096092,-0.1864092054083268
T11214000,T11214000,7,1964,16.17,2.590012961774535,-0.9863905273362281,0.9129180827317515,-0.16253134522139148,0.2189786065831665,0.1964847098228351,0.9833657718522818,0.8633274743000078,-0.8435710165364495,0.1210270985085463
T11292500,T11292500,7,1987,29.81,1.5190564519256353,0.5404247304418107,0.08476817765563535,-0.22725913634063027,-0.16245338896178574,-0.6531949177899097,0.6989473508547334,-0.5274269252043526,1.0581778383556852,-0.07411294899236143
T11264500,T11264500,7,1960,103.65,1.1243349362695112,-0.3915969074154812,0.8398975193520025,-0.09626431079768975,-0.13905439002185083,0.28228801561666,-0.4048699174222008,-0.36949806374976946,-0.2822016611281717,0.44047654992850355
T11427700,T11427700,7,1990,2.62,-0.8322272458352868,2.4510812703505787,0.3079805113207379,-0.5422228506252571,0.16680825314660255,-0.03356352400951139,0.00876322163075699,0.7131609957126079,0.23666145910607045,0.44557760581470307
T11230500,T11230500,7,1964,70.9,2.6106279006480313,-0.8273420317391922,0.7065826830739357,-0.5199090711277345,0.37926950285951283,0.3355815305021592,0.6170584531734722,0.015753256229464878,-0.38160870566081423,-0.14631624424930734
T11292500,T11292500,7,1994,31.61,1.4754232998719052,0.585400458849896,0.1554012026570505,-0.220555866830966,-0.13038269661543464,-0.6357449760290926,0.7945928391166763,-0.4948350049655742,1.106708688692391,-0.16696493931492887
T11282000,T11282000,7,1979,25.84,-1.442588462606354,-0.6776732919038796,0.6167435892956139,0.8373611571094769,0.20250866122298158,0.2199411067998311,-0.3932192725825155,-0.11971614294460722,0.14805994066220543,0.0861150742930215
T11203580,T11203580,7,2009,4.35,-1.9547871254767666,-1.9526090887267928,-0.29197708355500357,-0.17037488372732945,-0.5621516832256651,0.44916249365977223,0.22532706869772348,0.05525278770967813,0.7414802252528273,-0.5199947812571563
T11237500,T11237500,7,2008,3.9,0.08894502743711565,-1.116500511795214,0.3240837869524216,0.9887536177827161,0.6637692421729519,-0.2480604761458719,0.05710152024895087,0.5599942005778078,-0.18078054869339447,-0.342563659488597
T11283500,T11283500,7,1990,13.93,-1.64976301328565,-0.8186032323730671,-0.022722053027225433,0.19510556580458854,-0.38165978644415893,-0.3734085976972199,0.32490625403744583,0.15787180036271203,0.4537505225370963,-0.008367292830401267
T10336660,T10336660,7,1979,10.45,0.6969221956743189,1.4745411678106404,-0.9831833369321774,-0.11027693005068752,-0.2435194555830391,0.8143221625524909,-0.22287971218016212,-0.23949816397295318,0.27676773310151426,-0.5737017031184903
T11226500,T11226500,7,1954,433.81,1.3711043290826657,0.05326482334990942,0.2081538935493605,-0.5470293285047884,-0.24831235020842665,0.08843469334411114,0.35541966976027456,-0.7952688436282077,-0.1569852787503547,0.2526128612523821
T11292500,T11292500,7,1960,40.97,1.2794309522681107,0.40198444752192813,0.017061600658715117,-0.18666637969287136,-0.289373237744679,-0.5445137490747677,0.22195909788645565,-0.4755333520125021,0.7496004441429069,-0.013322119578425086
T11315000,T11315000,7,2004,0.82,0.014225409749887825,0.5487930388838413,0.8719058577522638,1.0662747557576016,0.21128371754588565,-0.20511361614518134,-0.7938708401632352,-0.5909134965793554,-0.26818981581665685,-0.28049247552060397
T11220000,T11220000,7,1955,5.84,-2.8301984083115124,-2.2279809698958526,-0.1668181490745385,0.024937004513217224,-1.1108276758354962,0.11983281164860807,0.24135007084405108,0.29615009435727124,0.14438518879718107,-0.0971500141996468
T11266500,T11266500,7,2007,80.87,0.7223558401194824,-0.42431932839994385,0.8582852836074343,-0.0653644311237358,-0.08955572954134398,0.3580103786095511,-0.37505434877390986,-0.41097413668962257,-0.03779763973938551,0.34558073441427983
T10336676,T10336676,7,1976,1.61,0.7528365807469841,1.6756688644132849,-0.8007305542995907,0.25803746644995873,-0.17838633084685612,1.2021058767014647,-0.012857731656171545,0.4241972201644931,-0.07408306879602132,-0.30695952315384334
T10343500,T10343500,7,1966,2.84,0.47153702917072016,0.1669638876900142,-2.021333832885359,0.9375916227830987,0.8369616440313017,0.08014932579019485,0.6477655510474176,-0.04920194132207282,0.2800855657543221,0.8019697313272098
T11315000,T11315000,7,1988,0.88,0.15493889690924278,0.5128204384473319,0.8160217553302848,1.0337892814886664,0.18153288718839342,-0.22796013768752704,-0.6993361820264546,-0.5655759077468803,-0.2092681448590737,-0.15777490355651505
T10336660,T10336660,7,1964,10.56,0.6664315909968713,1.4934383501550494,-0.9517675337950009,-0.1015489855247178,-0.2791006992119011,0.8351436918791423,-0.1795060044218143,-0.18866360393744755,0.37101287074865186,-0.5906893878214852
T10336645,T10336645,7,1988,0.76,0.39891364620940956,0.24883998332176804,0.07543831241297512,1.226081212955992,0.15280207040289281,0.13200223849368584,-0.8000180831958879,-0.006635004491723488,0.017693321526234165,0.120036898380085
T11292500,T11292500,7,1959,43.06,1.3501305310619338,0.5216789916675821,0.11252849659156416,-0.19159188630591473,-0.19777066761892798,-0.604018350253861,0.5646697954024524,-0.5223086948663742,0.9969824903486331,-0.1132010584096122
T11284400,T11284400,7,1972,0.0,-3.819023672745939,-1.328896042815327,-0.6879322879555031,-0.7342135740850313,0.8233108888162112,-0.0187225566313448,0.10116660456121081,-0.322730881387116,-0.3679176396712336,-0.060832638969738444
T11281000,T11281000,7,1999,38.0,-2.081108684688613,-1.2057981025601527,0.3347986523761747,0.10718217315124658,-0.6694558104452663,0.10884022134664467,0.1758300781614758,0.1476165098927789,0.0033180373187266343,0.09838982617662745
T10291500,T10291500,7,1979,93.52,1.849537852163629,-0.5627342118957402,-1.0790576267886947,-1.2070798933033604,0.9606943148638212,-1.113869918226777,-0.6186234085660502,0.053467896384564714,0.09603211132596633,-0.20525628197129556
T11275000,T11275000,7,1957,90.94,1.5498594044073568,0.5293059984098867,1.0999037556198854,-0.04514150012451774,-0.23067640627863523,-0.5918023582868942,0.2743112111146689,0.04496329486409591,0.15352665380725697,-0.02408851359191334
T11282000,T11282000,7,1988,3.27,-1.4602865208473748,-0.8449892776980038,0.5212979044368478,0.7970484870525455,0.08081635973954782,0.2862549358652427,-0.5085111759687903,-0.09492548648770195,0.10889401190502197,0.21542575281176812
T11315000,T11315000,7,1977,0.77,0.1741263531749775,0.46540300966213477,0.7829011323716928,1.0171860857313482,0.15841510729619043,-0.24354202994495874,-0.7315977279350349,-0.52258103606771,-0.22653114493709603,-0.07242005611186772
T11264500,T11264500,7,1957,257.81,1.3064998455865071,-0.26617060679569055,0.9042492847791301,-0.12408625425729992,-0.04737403969083104,0.17382249280664086,-0.008740267380458775,-0.40558256733559106,-0.019290501583088725,0.389025392590091
T11275000,T11275000,7,1981,10.51,1.411977414142005,0.4678258582934842,1.1098033639721392,-0.03983190451840327,-0.24481340987746295,-0.4981738580278185,0.10833834503279971,0.037221089296032274,0.0418161770348013,-0.03627719975580281
T11264500,T11264500,7,2001,93.0,1.1040528755712817,-0.37272191169152064,0.8317871391801402,-0.09008377208878114,-0.14253076155486571,0.2915304236323549,-0.393812848203127,-0.35401954175441125,-0.23633770623490416,0.4204811803507665
T11226500,T11226500,7,1976,154.55,1.4214842242518992,-0.0003145054633865836,0.17654608457740714,-0.5846573483177897,-0.23096953690064356,0.12920904895123436,0.40747775014329557,-0.7425834632341595,-0.09859680731862588,0.24976695495647072
T11213500,T11213500,7,1954,1154.61,0.9316061780841869,-1.358955977990369,0.35650730651258206,-0.5717642814163402,0.12569773984131216,0.3789899805504083,0.33056775866167654,0.023884666715504942,0.3894813683596688,-0.20295814756460512
T10343500,T10343500,7,2002,2.33,0.1886128002648585,0.13546919696178072,-1.9885016668092992,1.020151863657176,0.7138490386130436,0.1188877027212759,0.2982421762425003,-0.04638630393649334,0.05300326129222342,0.798543884452824
T11237500,T11237500,7,1991,9.42,0.03793901672515143,-1.0126263372366324,0.37591340148846325,1.0550357333371367,0.628424280000753,-0.31512497919539173,0.11260770544774396,0.5849240795080392,-0.09134337965386671,-0.33167477220068
T11214000,T11214000,7,1981,17.55,2.5210327387588096,-0.9885714014511611,0.9186153354859586,-0.14562788100474153,0.2154576607627063,0.20943964494546802,0.9009852391042962,0.7945833902358351,-0.8898665862955228,0.12694519956043035
T11230500,T11230500,7,2009,122.29,2.4553715878391795,-0.7002481921427514,0.7577296908407778,-0.4405173412878834,0.34048087614166017,0.2440318886818791,0.5794387791565958,-0.06657754922159759,-0.31967952011120176,-0.24180367092845595
T10291500,T10291500,7,1959,39.48,1.6337342461975628,-0.6078562106254557,-1.0973232788443457,-1.148147920256244,0.8631256376981121,-1.070767919985109,-0.8722670171525521,0.0863566082595032,0.011386264306472814,-0.1953638500684171
T11413323,T11413323,7,2002,1.67,-3.3405968622693907,1.299512654822904,1.082709112916902,0.5479495623091688,0.18235102422833174,-0.5189351326742578,0.723466553108943,-0.5343576839340991,-0.007242262057817601,-0.9967650978715418
T11213500,T11213500,7,1968,652.68,0.9653788766568141,-1.429928196767803,0.31356981406815104,-0.6104600806989738,0.10662261558098839,0.41896260565656834,0.3573802094292404,0.005237455118968574,0.4600306351570429,-0.18191506748657876
T11237500,T11237500,7,1972,3.41,0.1482472340776094,-1.1532685691605093,0.28825473898118503,0.9726265424472783,0.6470360415738378,-0.20311245106210546,0.117137762755535,0.5992032726280307,-0.12993144126190512,-0.3439001663311663
T11413323,T11413323,7,2001,1.29,-3.2379597767167176,1.2060343876628645,0.9756196870081804,0.5154455348781966,0.20338160664789268,-0.48168407976484867,0.7571957812731946,-0.4845495218887382,-0.05356560683013484,-0.8729790488108781
T10291500,T10291500,7,1964,51.06,1.7602528805103193,-0.6133457308030685,-1.1089054002330128,-1.1886073064755103,0.8714047206266071,-1.1085052971285254,-0.7640943179271783,0.09733449127888451,0.08500353642673429,-0.16560214295567885
T10343500,T10343500,7,1994,1.36,0.32829408711356006,0.12691501764116195,-1.9694069001649284,0.9664850368439468,0.8180678902404225,0.14143720072726196,0.568741928625552,-0.022599709746785823,0.1913460406265164,0.7608526035018282
T11409500,T11409500,7,1968,6.48,-3.1164483062792483,1.7600779336475783,0.5162710545058734,-0.6424716221991192,0.23497250271700576,0.09238186915214155,-0.14295317045363745,0.035473470996967515,-0.22636252103281954,0.32353262717154
T11426150,T11426150,7,1979,0.88,0.7108359950657196,2.1910734901592446,0.6854568524607928,-0.010759965236593966,-0.27696195917473715,-0.2080000219379762,0.7364237476839194,0.04422219292777091,0.43890234369747877,0.2641777245535974
T11283500,T11283500,7,1972,21.84,-1.6406200522023608,-0.8444676008764685,-0.034754962867364646,0.18068898099225142,-0.36521476150145626,-0.3195977667524851,0.30026151795678646,0.1402301660699999,0.402529409554693,-0.06227740742541164
T11237500,T11237500,7,1966,3.57,0.2718961444094326,-1.0902364887133111,0.32861437459135623,0.9324440577058603,0.7370095465852459,-0.22916528720822923,0.34224275770337026,0.5869845395413266,0.020458306093232008,-0.3902458212547467
T11214000,T11214000,7,1960,10.95,2.527727533796177,-0.9979967398265761,0.8998324146712291,-0.15156898016363698,0.22425847030073828,0.21191592004676627,0.9065980413551873,0.811833026608191,-0.8782744965686217,0.0916147736167014
T10336770,T10336770,7,2007,4.94,1.2696387828116362,-0.5743229179630605,-0.23161375291627093,0.2790110704207481,-0.8596722623637617,-0.37810585697425086,-0.7813786000517875,0.6100082352144433,-0.3219159818103795,0.34477813717897665
T11409300,T11409300,7,1977,1.11,-2.76754427300456,1.971035919733567,0.3564482589044698,-0.8611054511100081,-0.05552416202473417,0.08144184571751514,-0.2374512668842772,0.3266136991334741,-0.13323522445116154,0.6249183106810285
T11281000,T11281000,7,1994,5.96,-2.0872727769268513,-1.3201791382720125,0.2476832160414101,0.08515830517363204,-0.755655488769272,0.14865057507507798,0.07986901319170066,0.1419754794671055,-0.01664630660104926,0.20444369864774403
T11237500,T11237500,7,1994,1.46,0.01885387188264825,-1.035694933517119,0.405325314087788,1.015187039627539,0.6843933031650742,-0.2601053038915564,0.22737144210956123,0.6091488576352257,-0.042706933146700224,-0.44775772641748746
T10336645,T10336645,7,1992,0.96,0.38604237080917075,0.28612993046235974,0.07078822106802278,1.2278656215239825,0.17547205096569854,0.10139961975386982,-0.7725316144546545,0.029280337986483038,0.07481123115199363,0.048409049880251284
T11282000,T11282000,7,1964,12.45,-1.4073296587785187,-0.8072186661429464,0.5299392973666871,0.7956738712674681,0.08848653998096004,0.25832662560254854,-0.4272845052855565,-0.08155263717614826,0.19307239643104945,0.21809592392472188
T11427700,T11427700,7,2007,1.41,-0.9989124728325924,2.419778149434509,0.35748926633086753,-0.5336904312385767,0.1913843588095949,0.057749913279774245,-0.07201295234759768,0.7015095443146868,0.12289065853387282,0.269493352315604
T10343500,T10343500,7,1957,3.52,0.5468949035336453,0.3226027639085332,-1.901766738332683,0.9550266065061817,0.9248405278477357,-0.04277729304070018,0.9577109101391532,-0.08066879605528654,0.4325856764567876,0.7295929995531419
T10360900,T10360900,7,1964,22.58,0.30180750820668084,0.4888341552496726,-2.4331086607375236,0.18128309711129456,-1.3665356696975293,-0.426298435113041,0.46737578488931336,-0.5878783369391964,-1.4956693462967696,-0.28474901411963605
T11409300,T11409300,7,1990,7.05,-2.772258899589219,2.2840449809800436,0.5589060624552142,-0.7938697781819615,0.08087822763587735,-0.08494966420268332,0.03670508500052887,0.3182619872697399,0.03936541534187255,0.3923114991287075
T10360900,T10360900,7,1972,16.45,0.33524783254068236,0.5534621602875044,-2.381924212100665,0.16570032030737794,-1.2462724991892735,-0.4081936085397685,0.595574227041846,-0.6593746569774096,-1.4073696958195194,-0.3745325580356621
T11409300,T11409300,7,1987,1.51,-2.7974793252952126,2.070507192975823,0.4544466895989614,-0.8385444079309976,0.08226018802645091,0.10680335044651552,-0.1671646835952987,0.32626951760452744,-0.15083685551143666,0.4426874548052549
T11237500,T11237500,7,1960,1.61,0.11920976776874716,-1.1331116863240653,0.31471575101807,0.9761387467957239,0.6756410256714308,-0.22018191680331234,0.14514371026824424,0.6131885288021535,-0.12335643364509762,-0.34113209026994035
T10336600,T10336600,7,1966,12.9,1.618495978638957,0.40515982422937896,0.009278914454645227,0.18474770655920453,-0.7421280327743006,-0.9325290742532675,-0.04091247364193217,0.5215239740521974,0.15036384259610863,-2.181760884907411e-05
T11409300,T11409300,7,1968,3.95,-2.8624149870781,2.1659361365051075,0.5369538667347851,-0.8131031071170438,0.10816465781548557,0.09012010876975289,-0.15969942967268103,0.2985910922598119,-0.16175916246282487,0.33293169884297863
T11264500,T11264500,7,1961,79.39,1.1522015435378556,-0.39112522279536543,0.8343521969897874,-0.11212156649686514,-0.15983929707617933,0.2720461527583736,-0.36850054406630284,-0.37234434775851044,-0.21437904676550992,0.4396652126309216
T11433260,T11433260,7,1976,20.74,-2.367872862058677,1.448222808289014,0.5060076086072722,-1.254770205593187,0.15892492636448607,0.09606081901445263,-0.33419040765715097,0.025779744704798196,-0.18237210122689648,0.22458956208102265
T11220000,T11220000,7,1957,8.0,-2.8262042577371607,-2.1846102586983145,-0.17907503123571403,0.05149775317895757,-1.1514354704372007,0.043744833764180105,0.259494512642703,0.2777827353697896,0.19805652976541244,-0.05167817626715133
T11237500,T11237500,7,1957,5.3,0.26230133264324085,-0.9797254897852703,0.3868783005194596,0.9718542299353564,0.7390187947331456,-0.37076483241028424,0.4888994636249049,0.5625361660161244,0.12394743373388603,-0.3855611898929718
T11427700,T11427700,7,1991,4.13,-0.7902162612430799,2.4014021281278395,0.24643670928230335,-0.5303647987823934,0.11034048997441155,-0.05664499367990394,-0.0643010502243813,0.6494403330649876,0.1705462603826668,0.5424034781970918
T10336600,T10336600,7,1985,14.42,1.5354294411308065,0.31068946153902655,-0.04764422695411434,0.1931891900055065,-0.808752824537971,-0.8771812181976327,-0.3094665117486353,0.5210701948277783,-0.020457357103547347,0.06348329832680748
T10308200,T10308200,7,1981,86.87,0.9139989677484677,-0.059689191746634764,-1.5149595653684809,-0.2450686170514789,-0.24466787836828424,-0.18465790116174305,-0.28329823527507647,-0.028642594143565587,0.14245286948741515,-0.18551496689737584
